sender,receiver,type,amount,fraud
605,45,TRANSFER,19.77,False
605,983,TRANSFER,19.77,False
605,995,TRANSFER,19.77,False
605,820,TRANSFER,19.77,False
605,645,TRANSFER,19.77,False
605,307,TRANSFER,19.77,False
605,904,TRANSFER,19.77,False
605,63,TRANSFER,19.77,False
643,771,TRANSFER,483.01,False
635,980,TRANSFER,549.76,False
250,26,TRANSFER,536.2,False
251,819,TRANSFER,511.67,False
441,776,TRANSFER,576.26,False
956,990,TRANSFER,499.2,False
572,144,TRANSFER,139.88,False
572,960,TRANSFER,139.88,False
572,785,TRANSFER,139.88,False
572,501,TRANSFER,139.88,False
572,985,TRANSFER,139.88,False
572,999,TRANSFER,139.88,False
572,988,TRANSFER,139.88,False
572,948,TRANSFER,139.88,False
344,980,TRANSFER,481.17,False
959,450,TRANSFER,406.85,False
977,431,TRANSFER,168.13,False
977,994,TRANSFER,168.13,False
977,510,TRANSFER,168.13,False
977,577,TRANSFER,168.13,False
977,412,TRANSFER,168.13,False
977,434,TRANSFER,168.13,False
977,975,TRANSFER,168.13,False
977,997,TRANSFER,168.13,False
977,954,TRANSFER,168.13,False
977,833,TRANSFER,168.13,False
977,955,TRANSFER,168.13,False
977,813,TRANSFER,168.13,False
977,959,TRANSFER,168.13,False
977,880,TRANSFER,168.13,False
977,584,TRANSFER,168.13,False
977,981,TRANSFER,168.13,False
977,222,TRANSFER,168.13,False
977,388,TRANSFER,168.13,False
977,762,TRANSFER,168.13,False
977,664,TRANSFER,168.13,False
977,466,TRANSFER,168.13,False
977,985,TRANSFER,168.13,False
977,700,TRANSFER,168.13,False
977,986,TRANSFER,168.13,False
977,447,TRANSFER,168.13,False
977,844,TRANSFER,168.13,False
977,767,TRANSFER,168.13,False
977,988,TRANSFER,168.13,False
977,824,TRANSFER,168.13,False
977,868,TRANSFER,168.13,False
977,869,TRANSFER,168.13,False
977,804,TRANSFER,168.13,False
977,705,TRANSFER,168.13,False
977,727,TRANSFER,168.13,False
977,949,TRANSFER,168.13,False
544,132,TRANSFER,404.1,False
51,984,TRANSFER,489.58,False
840,295,TRANSFER,525.79,False
153,993,TRANSFER,535.23,False
346,993,TRANSFER,575.53,False
154,991,TRANSFER,569.08,False
114,660,TRANSFER,47.75,False
114,863,TRANSFER,47.75,False
114,942,TRANSFER,47.75,False
114,999,TRANSFER,47.75,False
47,899,TRANSFER,513.5,False
445,561,TRANSFER,467.57,False
368,819,TRANSFER,106.63,False
368,931,TRANSFER,106.63,False
368,997,TRANSFER,106.63,False
368,986,TRANSFER,106.63,False
368,823,TRANSFER,106.63,False
368,989,TRANSFER,106.63,False
368,957,TRANSFER,106.63,False
639,784,TRANSFER,266.76,False
955,773,TRANSFER,480.76,False
46,963,TRANSFER,438.2,False
446,287,TRANSFER,424.85,False
340,929,TRANSFER,430.26,False
457,751,TRANSFER,503.79,False
948,809,TRANSFER,595.46,False
40,212,TRANSFER,400.23,False
696,66,TRANSFER,246.8,False
742,892,TRANSFER,441.92,False
358,299,TRANSFER,579.79,False
49,991,TRANSFER,593.51,False
510,770,TRANSFER,27.69,False
510,532,TRANSFER,27.69,False
510,697,TRANSFER,27.69,False
510,796,TRANSFER,27.69,False
510,744,TRANSFER,27.69,False
510,700,TRANSFER,27.69,False
510,877,TRANSFER,27.69,False
775,99,TRANSFER,149.0,False
775,33,TRANSFER,149.0,False
775,993,TRANSFER,149.0,False
775,201,TRANSFER,149.0,False
775,213,TRANSFER,149.0,False
775,895,TRANSFER,149.0,False
775,998,TRANSFER,149.0,False
775,976,TRANSFER,149.0,False
775,714,TRANSFER,149.0,False
775,989,TRANSFER,149.0,False
775,938,TRANSFER,149.0,False
743,264,TRANSFER,504.89,False
954,693,TRANSFER,544.28,False
755,784,TRANSFER,414.47,False
164,661,TRANSFER,131.13,False
164,799,TRANSFER,131.13,False
164,625,TRANSFER,131.13,False
164,707,TRANSFER,131.13,False
164,560,TRANSFER,131.13,False
359,320,TRANSFER,563.61,False
952,45,TRANSFER,537.36,False
578,792,TRANSFER,114.26,False
578,36,TRANSFER,114.26,False
578,665,TRANSFER,114.26,False
578,424,TRANSFER,114.26,False
578,875,TRANSFER,114.26,False
578,248,TRANSFER,114.26,False
578,913,TRANSFER,114.26,False
578,927,TRANSFER,114.26,False
578,829,TRANSFER,114.26,False
846,808,TRANSFER,491.11,False
646,891,TRANSFER,463.64,False
356,341,TRANSFER,468.04,False
155,909,TRANSFER,468.45,False
664,132,TRANSFER,104.12,False
664,990,TRANSFER,104.12,False
664,476,TRANSFER,104.12,False
664,983,TRANSFER,104.12,False
664,654,TRANSFER,104.12,False
664,954,TRANSFER,104.12,False
664,948,TRANSFER,104.12,False
664,383,TRANSFER,104.12,False
53,863,TRANSFER,464.01,False
253,950,TRANSFER,587.69,False
650,871,TRANSFER,549.03,False
684,484,TRANSFER,382.07,False
50,908,TRANSFER,560.64,False
636,992,TRANSFER,518.9,False
859,286,TRANSFER,564.34,False
442,684,TRANSFER,522.02,False
640,540,TRANSFER,533.65,False
721,782,TRANSFER,457.91,False
443,242,TRANSFER,493.44,False
327,961,TRANSFER,863.89,False
473,474,TRANSFER,121.59,False
473,763,TRANSFER,121.59,False
473,964,TRANSFER,121.59,False
473,998,TRANSFER,121.59,False
473,921,TRANSFER,121.59,False
473,690,TRANSFER,121.59,False
473,252,TRANSFER,121.59,False
257,320,TRANSFER,540.26,False
852,919,TRANSFER,590.66,False
59,864,TRANSFER,509.48,False
842,471,TRANSFER,421.6,False
753,201,TRANSFER,408.89,False
229,854,TRANSFER,460.8,False
759,440,TRANSFER,561.79,False
749,144,TRANSFER,572.0,False
855,580,TRANSFER,569.55,False
551,991,TRANSFER,484.44,False
159,143,TRANSFER,434.95,False
942,681,TRANSFER,453.97,False
750,287,TRANSFER,450.92,False
459,962,TRANSFER,437.82,False
156,761,TRANSFER,450.14,False
824,487,TRANSFER,662.96,False
873,594,TRANSFER,135.63,False
873,990,TRANSFER,135.63,False
873,485,TRANSFER,135.63,False
873,177,TRANSFER,135.63,False
873,980,TRANSFER,135.63,False
873,994,TRANSFER,135.63,False
873,565,TRANSFER,135.63,False
873,776,TRANSFER,135.63,False
873,359,TRANSFER,135.63,False
873,910,TRANSFER,135.63,False
873,308,TRANSFER,135.63,False
873,815,TRANSFER,135.63,False
873,905,TRANSFER,135.63,False
873,927,TRANSFER,135.63,False
873,928,TRANSFER,135.63,False
994,907,TRANSFER,228.14,False
994,908,TRANSFER,228.14,False
994,393,TRANSFER,228.14,False
435,991,TRANSFER,331.11,False
752,909,TRANSFER,542.5,False
342,980,TRANSFER,596.59,False
148,861,TRANSFER,583.7,False
147,908,TRANSFER,567.66,False
953,907,TRANSFER,491.17,False
748,563,TRANSFER,462.45,False
841,918,TRANSFER,580.15,False
827,709,TRANSFER,92.26,False
657,166,TRANSFER,505.36,False
258,125,TRANSFER,531.07,False
556,188,TRANSFER,589.78,False
848,383,TRANSFER,444.01,False
58,810,TRANSFER,541.3,False
641,211,TRANSFER,470.8,False
744,198,TRANSFER,437.55,False
546,634,TRANSFER,414.64,False
56,189,TRANSFER,421.8,False
256,951,TRANSFER,549.83,False
458,990,TRANSFER,557.09,False
655,990,TRANSFER,577.71,False
571,440,TRANSFER,144.61,False
571,771,TRANSFER,144.61,False
571,762,TRANSFER,144.61,False
571,961,TRANSFER,144.61,False
571,752,TRANSFER,144.61,False
571,645,TRANSFER,144.61,False
571,922,TRANSFER,144.61,False
571,978,TRANSFER,144.61,False
347,275,TRANSFER,499.07,False
145,783,TRANSFER,471.7,False
245,324,TRANSFER,469.41,False
746,496,TRANSFER,534.53,False
210,991,TRANSFER,29.33,False
210,868,TRANSFER,29.33,False
210,956,TRANSFER,29.33,False
210,517,TRANSFER,29.33,False
210,461,TRANSFER,29.33,False
450,550,TRANSFER,425.42,False
365,999,TRANSFER,158.28,False
365,812,TRANSFER,158.28,False
365,824,TRANSFER,158.28,False
365,979,TRANSFER,158.28,False
365,680,TRANSFER,158.28,False
365,708,TRANSFER,158.28,False
242,443,TRANSFER,426.67,False
173,880,TRANSFER,128.08,False
173,918,TRANSFER,128.08,False
173,884,TRANSFER,128.08,False
173,504,TRANSFER,128.08,False
173,939,TRANSFER,128.08,False
946,59,TRANSFER,580.1,False
354,983,TRANSFER,521.95,False
874,295,TRANSFER,153.94,False
874,771,TRANSFER,153.94,False
874,992,TRANSFER,153.94,False
874,993,TRANSFER,153.94,False
874,875,TRANSFER,153.94,False
874,347,TRANSFER,153.94,False
874,249,TRANSFER,153.94,False
874,998,TRANSFER,153.94,False
874,538,TRANSFER,153.94,False
874,946,TRANSFER,153.94,False
874,803,TRANSFER,153.94,False
874,606,TRANSFER,153.94,False
874,805,TRANSFER,153.94,False
874,97,TRANSFER,153.94,False
874,53,TRANSFER,153.94,False
874,32,TRANSFER,153.94,False
489,792,TRANSFER,346.85,False
740,495,TRANSFER,408.86,False
757,432,TRANSFER,544.91,False
24,587,TRANSFER,0.0,False
120,345,TRANSFER,47.9,False
949,77,TRANSFER,554.58,False
140,985,TRANSFER,500.73,False
849,56,TRANSFER,530.54,False
212,799,TRANSFER,37.5,False
212,40,TRANSFER,37.5,False
212,749,TRANSFER,37.5,False
212,904,TRANSFER,37.5,False
212,409,TRANSFER,37.5,False
801,929,TRANSFER,14.3,False
801,164,TRANSFER,14.3,False
801,880,TRANSFER,14.3,False
801,992,TRANSFER,14.3,False
801,970,TRANSFER,14.3,False
801,783,TRANSFER,14.3,False
801,685,TRANSFER,14.3,False
801,996,TRANSFER,14.3,False
801,865,TRANSFER,14.3,False
801,616,TRANSFER,14.3,False
801,638,TRANSFER,14.3,False
801,904,TRANSFER,14.3,False
801,619,TRANSFER,14.3,False
303,774,TRANSFER,22.92,False
303,359,TRANSFER,22.92,False
303,92,TRANSFER,22.92,False
303,318,TRANSFER,22.92,False
303,838,TRANSFER,22.92,False
303,807,TRANSFER,22.92,False
741,809,TRANSFER,473.73,False
645,441,TRANSFER,538.94,False
557,564,TRANSFER,411.57,False
352,880,TRANSFER,534.01,False
940,15,TRANSFER,547.09,False
800,640,TRANSFER,12.62,False
800,883,TRANSFER,12.62,False
800,994,TRANSFER,12.62,False
800,984,TRANSFER,12.62,False
800,996,TRANSFER,12.62,False
800,589,TRANSFER,12.62,False
800,733,TRANSFER,12.62,False
800,547,TRANSFER,12.62,False
800,814,TRANSFER,12.62,False
800,926,TRANSFER,12.62,False
800,828,TRANSFER,12.62,False
800,384,TRANSFER,12.62,False
483,782,TRANSFER,313.2,False
454,992,TRANSFER,574.51,False
260,886,TRANSFER,190.27,False
260,997,TRANSFER,190.27,False
260,669,TRANSFER,190.27,False
260,63,TRANSFER,190.27,False
260,141,TRANSFER,190.27,False
843,25,TRANSFER,566.78,False
761,870,TRANSFER,146.05,False
761,909,TRANSFER,146.05,False
761,156,TRANSFER,146.05,False
761,212,TRANSFER,146.05,False
761,312,TRANSFER,146.05,False
761,643,TRANSFER,146.05,False
761,567,TRANSFER,146.05,False
761,317,TRANSFER,146.05,False
761,538,TRANSFER,146.05,False
761,83,TRANSFER,146.05,False
761,607,TRANSFER,146.05,False
487,485,TRANSFER,219.83,False
543,992,TRANSFER,426.45,False
552,550,TRANSFER,527.39,False
330,55,TRANSFER,190.91,False
247,991,TRANSFER,455.67,False
346,993,TRANSFER,575.53,False
972,909,TRANSFER,132.94,False
972,771,TRANSFER,132.94,False
972,892,TRANSFER,132.94,False
972,970,TRANSFER,132.94,False
972,136,TRANSFER,132.94,False
972,675,TRANSFER,132.94,False
972,994,TRANSFER,132.94,False
972,873,TRANSFER,132.94,False
972,752,TRANSFER,132.94,False
972,434,TRANSFER,132.94,False
972,951,TRANSFER,132.94,False
972,138,TRANSFER,132.94,False
972,930,TRANSFER,132.94,False
972,457,TRANSFER,132.94,False
972,854,TRANSFER,132.94,False
972,998,TRANSFER,132.94,False
972,911,TRANSFER,132.94,False
972,812,TRANSFER,132.94,False
972,977,TRANSFER,132.94,False
972,71,TRANSFER,132.94,False
972,836,TRANSFER,132.94,False
972,816,TRANSFER,132.94,False
972,681,TRANSFER,132.94,False
972,882,TRANSFER,132.94,False
972,466,TRANSFER,132.94,False
972,884,TRANSFER,132.94,False
972,986,TRANSFER,132.94,False
972,887,TRANSFER,132.94,False
972,602,TRANSFER,132.94,False
972,987,TRANSFER,132.94,False
972,889,TRANSFER,132.94,False
972,946,TRANSFER,132.94,False
972,903,TRANSFER,132.94,False
972,947,TRANSFER,132.94,False
445,561,TRANSFER,467.57,False
946,59,TRANSFER,580.1,False
358,299,TRANSFER,579.79,False
489,792,TRANSFER,346.85,False
551,991,TRANSFER,484.44,False
344,980,TRANSFER,481.17,False
646,891,TRANSFER,463.64,False
49,991,TRANSFER,593.51,False
216,940,TRANSFER,32.66,False
216,138,TRANSFER,32.66,False
216,866,TRANSFER,32.66,False
216,813,TRANSFER,32.66,False
216,902,TRANSFER,32.66,False
955,773,TRANSFER,480.76,False
151,179,TRANSFER,593.3,False
342,980,TRANSFER,596.59,False
456,929,TRANSFER,562.04,False
52,200,TRANSFER,416.08,False
500,683,TRANSFER,14.7,False
500,762,TRANSFER,14.7,False
500,941,TRANSFER,14.7,False
500,921,TRANSFER,14.7,False
500,867,TRANSFER,14.7,False
500,716,TRANSFER,14.7,False
500,904,TRANSFER,14.7,False
43,276,TRANSFER,448.77,False
452,411,TRANSFER,559.86,False
251,819,TRANSFER,511.67,False
947,929,TRANSFER,510.08,False
457,751,TRANSFER,503.79,False
753,201,TRANSFER,408.89,False
643,771,TRANSFER,483.01,False
754,892,TRANSFER,586.84,False
857,693,TRANSFER,520.85,False
543,992,TRANSFER,426.45,False
941,196,TRANSFER,480.94,False
443,242,TRANSFER,493.44,False
450,550,TRANSFER,425.42,False
658,78,TRANSFER,413.29,False
474,971,TRANSFER,109.34,False
474,731,TRANSFER,109.34,False
474,379,TRANSFER,109.34,False
474,468,TRANSFER,109.34,False
474,924,TRANSFER,109.34,False
474,628,TRANSFER,109.34,False
474,152,TRANSFER,109.34,False
154,991,TRANSFER,569.08,False
849,56,TRANSFER,530.54,False
351,253,TRANSFER,499.73,False
640,540,TRANSFER,533.65,False
163,473,TRANSFER,150.86,False
163,586,TRANSFER,150.86,False
163,357,TRANSFER,150.86,False
163,360,TRANSFER,150.86,False
163,707,TRANSFER,150.86,False
591,992,TRANSFER,231.24,False
250,26,TRANSFER,536.2,False
992,709,TRANSFER,397.48,False
992,271,TRANSFER,397.48,False
91,908,TRANSFER,315.94,False
51,984,TRANSFER,489.58,False
442,684,TRANSFER,522.02,False
671,594,TRANSFER,175.16,False
671,377,TRANSFER,175.16,False
671,785,TRANSFER,175.16,False
671,840,TRANSFER,175.16,False
671,510,TRANSFER,175.16,False
671,898,TRANSFER,175.16,False
671,998,TRANSFER,175.16,False
671,307,TRANSFER,175.16,False
671,529,TRANSFER,175.16,False
542,682,TRANSFER,409.25,False
54,531,TRANSFER,501.58,False
586,840,TRANSFER,201.55,False
146,919,TRANSFER,546.32,False
58,810,TRANSFER,541.3,False
190,531,TRANSFER,327.48,False
847,907,TRANSFER,402.52,False
650,871,TRANSFER,549.03,False
948,809,TRANSFER,595.46,False
743,264,TRANSFER,504.89,False
600,221,TRANSFER,12.45,False
600,970,TRANSFER,12.45,False
600,993,TRANSFER,12.45,False
600,994,TRANSFER,12.45,False
600,997,TRANSFER,12.45,False
600,856,TRANSFER,12.45,False
600,988,TRANSFER,12.45,False
600,903,TRANSFER,12.45,False
600,262,TRANSFER,12.45,False
553,583,TRANSFER,416.91,False
744,198,TRANSFER,437.55,False
859,286,TRANSFER,564.34,False
565,990,TRANSFER,195.02,False
565,991,TRANSFER,195.02,False
565,321,TRANSFER,195.02,False
565,433,TRANSFER,195.02,False
565,884,TRANSFER,195.02,False
565,973,TRANSFER,195.02,False
565,878,TRANSFER,195.02,False
565,153,TRANSFER,195.02,False
965,350,TRANSFER,120.7,False
965,792,TRANSFER,120.7,False
965,772,TRANSFER,120.7,False
965,310,TRANSFER,120.7,False
965,992,TRANSFER,120.7,False
965,750,TRANSFER,120.7,False
965,333,TRANSFER,120.7,False
965,952,TRANSFER,120.7,False
965,832,TRANSFER,120.7,False
965,778,TRANSFER,120.7,False
965,617,TRANSFER,120.7,False
965,739,TRANSFER,120.7,False
965,839,TRANSFER,120.7,False
965,32,TRANSFER,120.7,False
965,13,TRANSFER,120.7,False
965,283,TRANSFER,120.7,False
965,482,TRANSFER,120.7,False
965,982,TRANSFER,120.7,False
965,883,TRANSFER,120.7,False
965,522,TRANSFER,120.7,False
965,984,TRANSFER,120.7,False
965,644,TRANSFER,120.7,False
965,985,TRANSFER,120.7,False
965,964,TRANSFER,120.7,False
965,525,TRANSFER,120.7,False
965,801,TRANSFER,120.7,False
965,229,TRANSFER,120.7,False
965,868,TRANSFER,120.7,False
965,626,TRANSFER,120.7,False
965,805,TRANSFER,120.7,False
965,827,TRANSFER,120.7,False
568,990,TRANSFER,155.82,False
568,793,TRANSFER,155.82,False
568,850,TRANSFER,155.82,False
568,841,TRANSFER,155.82,False
568,985,TRANSFER,155.82,False
568,524,TRANSFER,155.82,False
568,998,TRANSFER,155.82,False
568,834,TRANSFER,155.82,False
896,929,TRANSFER,281.85,False
641,211,TRANSFER,470.8,False
47,899,TRANSFER,513.5,False
402,990,TRANSFER,14.28,False
402,442,TRANSFER,14.28,False
402,575,TRANSFER,14.28,False
402,950,TRANSFER,14.28,False
402,706,TRANSFER,14.28,False
402,718,TRANSFER,14.28,False
402,670,TRANSFER,14.28,False
996,192,TRANSFER,225.16,False
996,471,TRANSFER,225.16,False
996,230,TRANSFER,225.16,False
954,693,TRANSFER,544.28,False
544,132,TRANSFER,404.1,False
341,980,TRANSFER,597.73,False
696,66,TRANSFER,246.8,False
459,962,TRANSFER,437.82,False
331,971,TRANSFER,142.12,False
227,870,TRANSFER,809.65,False
353,34,TRANSFER,440.39,False
858,692,TRANSFER,540.67,False
967,23,TRANSFER,134.02,False
967,274,TRANSFER,134.02,False
967,593,TRANSFER,134.02,False
967,990,TRANSFER,134.02,False
967,155,TRANSFER,134.02,False
967,474,TRANSFER,134.02,False
967,652,TRANSFER,134.02,False
967,399,TRANSFER,134.02,False
967,234,TRANSFER,134.02,False
967,257,TRANSFER,134.02,False
967,555,TRANSFER,134.02,False
967,831,TRANSFER,134.02,False
967,996,TRANSFER,134.02,False
967,998,TRANSFER,134.02,False
967,735,TRANSFER,134.02,False
967,539,TRANSFER,134.02,False
967,979,TRANSFER,134.02,False
967,915,TRANSFER,134.02,False
967,916,TRANSFER,134.02,False
967,341,TRANSFER,134.02,False
967,242,TRANSFER,134.02,False
967,344,TRANSFER,134.02,False
967,643,TRANSFER,134.02,False
967,269,TRANSFER,134.02,False
967,423,TRANSFER,134.02,False
967,963,TRANSFER,134.02,False
967,723,TRANSFER,134.02,False
967,702,TRANSFER,134.02,False
967,845,TRANSFER,134.02,False
967,989,TRANSFER,134.02,False
967,64,TRANSFER,134.02,False
77,873,TRANSFER,187.67,False
77,816,TRANSFER,187.67,False
77,949,TRANSFER,187.67,False
77,890,TRANSFER,187.67,False
244,782,TRANSFER,530.15,False
645,441,TRANSFER,538.94,False
441,776,TRANSFER,576.26,False
40,212,TRANSFER,400.23,False
63,544,TRANSFER,160.32,False
63,556,TRANSFER,160.32,False
63,934,TRANSFER,160.32,False
63,924,TRANSFER,160.32,False
63,141,TRANSFER,160.32,False
755,784,TRANSFER,414.47,False
41,975,TRANSFER,498.72,False
42,865,TRANSFER,573.52,False
611,34,TRANSFER,23.86,False
611,574,TRANSFER,23.86,False
611,850,TRANSFER,23.86,False
611,522,TRANSFER,23.86,False
611,599,TRANSFER,23.86,False
611,953,TRANSFER,23.86,False
611,702,TRANSFER,23.86,False
611,924,TRANSFER,23.86,False
242,443,TRANSFER,426.67,False
132,929,TRANSFER,32.06,False
829,907,TRANSFER,1274.78,False
447,907,TRANSFER,536.51,False
148,861,TRANSFER,583.7,False
794,77,TRANSFER,346.57,False
201,793,TRANSFER,25.18,False
201,752,TRANSFER,25.18,False
201,753,TRANSFER,25.18,False
201,956,TRANSFER,25.18,False
201,319,TRANSFER,25.18,False
872,918,TRANSFER,130.49,False
872,260,TRANSFER,130.49,False
872,980,TRANSFER,130.49,False
872,267,TRANSFER,130.49,False
872,499,TRANSFER,130.49,False
872,401,TRANSFER,130.49,False
872,887,TRANSFER,130.49,False
872,326,TRANSFER,130.49,False
872,755,TRANSFER,130.49,False
872,800,TRANSFER,130.49,False
872,767,TRANSFER,130.49,False
872,71,TRANSFER,130.49,False
872,109,TRANSFER,130.49,False
872,824,TRANSFER,130.49,False
872,86,TRANSFER,130.49,False
359,320,TRANSFER,563.61,False
944,66,TRANSFER,478.51,False
356,341,TRANSFER,468.04,False
599,786,TRANSFER,396.79,False
885,680,TRANSFER,394.42,False
448,255,TRANSFER,524.4,False
952,45,TRANSFER,537.36,False
33,421,TRANSFER,2923.01,False
453,851,TRANSFER,583.38,False
370,331,TRANSFER,186.88,False
370,980,TRANSFER,186.88,False
370,134,TRANSFER,186.88,False
370,59,TRANSFER,186.88,False
370,989,TRANSFER,186.88,False
370,408,TRANSFER,186.88,False
741,809,TRANSFER,473.73,False
81,385,TRANSFER,384.61,False
746,496,TRANSFER,534.53,False
259,720,TRANSFER,542.46,False
558,797,TRANSFER,481.73,False
451,782,TRANSFER,582.35,False
845,394,TRANSFER,471.72,False
670,44,TRANSFER,122.66,False
670,375,TRANSFER,122.66,False
670,145,TRANSFER,122.66,False
670,762,TRANSFER,122.66,False
670,897,TRANSFER,122.66,False
670,820,TRANSFER,122.66,False
670,999,TRANSFER,122.66,False
670,856,TRANSFER,122.66,False
670,527,TRANSFER,122.66,False
767,696,TRANSFER,191.91,False
767,27,TRANSFER,191.91,False
767,347,TRANSFER,191.91,False
767,513,TRANSFER,191.91,False
767,811,TRANSFER,191.91,False
767,910,TRANSFER,191.91,False
